symbol,date,open,high,low,close,volume
PLX,2024-10-22,40250,40830,40010,40440,1350000
PLX,2024-10-23,40590,41070,40540,40930,746200
PLX,2024-10-24,40930,40980,40400,40400,738000
PLX,2024-10-25,40440,40490,40110,40200,475900
PLX,2024-10-28,40200,40640,39430,40640,770900
PLX,2024-10-29,40150,40590,40150,40540,532900
PLX,2024-10-30,40640,40640,40010,40060,581000
PLX,2024-10-31,40060,40060,39670,39770,560300
PLX,2024-11-01,39770,39770,39280,39280,815900
PLX,2024-11-04,39230,39380,38610,38610,1077200
PLX,2024-11-05,38410,39040,38410,38750,477600
PLX,2024-11-06,39190,39190,38850,38850,554900
PLX,2024-11-07,38990,39330,38940,38990,564800
PLX,2024-11-08,39230,39230,38700,38750,608300
PLX,2024-11-11,38700,38900,37830,37980,1218300
PLX,2024-11-12,37930,38270,37830,38120,730700
PLX,2024-11-13,38120,38170,37350,37640,965100
PLX,2024-11-14,37590,38460,37440,37690,867400
PLX,2024-11-15,37980,37980,37150,37150,736000
PLX,2024-11-18,37110,37590,36140,36480,964100
PLX,2024-11-19,36770,37540,36770,37060,636100
PLX,2024-11-20,36820,37540,36770,37350,443300
PLX,2024-11-21,37400,38030,37110,37780,416500
PLX,2024-11-22,38070,38070,37640,37880,309800
PLX,2024-11-25,38030,38170,37740,38120,368000
PLX,2024-11-26,37880,38170,37540,37980,524700
PLX,2024-11-27,37980,38120,37780,37830,259900
PLX,2024-11-28,37980,39230,37830,38700,1179100
PLX,2024-11-29,38990,39190,38700,38700,462600
PLX,2024-12-02,38700,38850,38170,38460,601800
PLX,2024-12-03,38360,39280,38170,38700,762700
PLX,2024-12-04,38750,39570,38750,38990,651300
PLX,2024-12-05,38990,39380,38700,39280,716100
PLX,2024-12-06,39280,39430,38800,39140,787600
PLX,2024-12-09,39140,39140,38700,38850,573300
PLX,2024-12-10,38850,39140,38800,38990,284700
PLX,2024-12-11,38900,38990,38560,38610,546600
PLX,2024-12-12,38560,38850,38120,38120,842600
PLX,2024-12-13,38120,38120,37440,37440,1285500
PLX,2024-12-16,37740,37740,37400,37440,647300
PLX,2024-12-17,37400,37640,37400,37640,438400
PLX,2024-12-18,37440,38460,37440,38030,791700
PLX,2024-12-19,37640,38700,37440,38120,776300
PLX,2024-12-20,38320,38460,37400,37740,592000
PLX,2024-12-23,37830,38120,37490,37490,526800
PLX,2024-12-24,37590,37590,37010,37200,603500
PLX,2024-12-25,37200,37640,37200,37350,740200
PLX,2024-12-26,37540,37830,37200,37200,756200
PLX,2024-12-27,37350,37440,37010,37250,1059900
PLX,2024-12-30,37300,37440,36960,36960,613600
PLX,2024-12-31,37010,37150,36280,36280,710600
PLX,2025-01-02,36720,37150,36720,36910,546600
PLX,2025-01-03,37300,37350,36860,37200,786900
PLX,2025-01-06,37200,37490,36910,37110,671000
PLX,2025-01-07,37400,37400,36670,36670,859500
PLX,2025-01-08,36720,37060,36090,37060,914900
PLX,2025-01-09,37250,38030,37060,37740,1723700
PLX,2025-01-10,37590,37780,36770,36860,715700
PLX,2025-01-13,37300,37640,37110,37640,988600
PLX,2025-01-14,37780,38800,37780,38460,1717100
PLX,2025-01-15,38610,38940,38320,38700,1316400
PLX,2025-01-16,39040,39040,38460,38700,1053800
PLX,2025-01-17,38650,38700,38320,38700,771900
PLX,2025-01-20,38700,38700,38460,38560,402200
PLX,2025-01-21,38650,39040,38120,38560,873000
PLX,2025-01-22,38610,38610,37880,37880,873000
PLX,2025-01-23,37930,38410,37690,38320,505800
PLX,2025-01-24,37830,38270,37830,38220,570100
PLX,2025-02-03,37930,38120,37590,38030,540700
