symbol,date,open,high,low,close,volume,"('date', '')","('open', 'GAS.VN')","('high', 'GAS.VN')","('low', 'GAS.VN')","('close', 'GAS.VN')","('volume', 'GAS.VN')"
GAS,2019-02-25,59700.0,59990.0,58790.0,58910.0,587600.0,,,,,,
GAS,2019-02-26,58500.0,58750.0,57620.0,58140.0,919960.0,,,,,,
GAS,2019-02-27,58320.0,58910.0,58030.0,58500.0,475590.0,,,,,,
GAS,2019-02-28,58790.0,59870.0,58210.0,58320.0,1014710.0,,,,,,
GAS,2019-03-01,59090.0,59390.0,58430.0,59390.0,549800.0,,,,,,
GAS,2019-03-04,60110.0,61170.0,60110.0,61170.0,1064060.0,,,,,,
GAS,2019-03-05,60290.0,62360.0,60110.0,61770.0,878610.0,,,,,,
GAS,2019-03-06,61240.0,61770.0,60290.0,61770.0,607480.0,,,,,,
GAS,2019-03-07,62070.0,62670.0,61170.0,61170.0,636880.0,,,,,,
GAS,2019-03-08,60640.0,61000.0,59810.0,59990.0,717540.0,,,,,,
GAS,2019-03-11,59990.0,60040.0,58750.0,59520.0,497400.0,,,,,,
GAS,2019-03-12,60580.0,60580.0,59520.0,60520.0,528030.0,,,,,,
GAS,2019-03-13,61170.0,61420.0,59990.0,60340.0,452730.0,,,,,,
GAS,2019-03-14,60880.0,61300.0,60340.0,60760.0,746300.0,,,,,,
GAS,2019-03-15,61790.0,61850.0,61170.0,61550.0,624450.0,,,,,,
GAS,2019-03-18,61790.0,63300.0,61730.0,63000.0,824960.0,,,,,,
GAS,2019-03-19,63550.0,63610.0,62100.0,62700.0,754590.0,,,,,,
GAS,2019-03-20,62400.0,62400.0,61250.0,61910.0,592690.0,,,,,,
GAS,2019-03-21,62700.0,62700.0,59970.0,59970.0,689690.0,,,,,,
GAS,2019-03-22,60520.0,60820.0,59790.0,60520.0,715730.0,,,,,,
GAS,2019-03-25,58460.0,59490.0,57920.0,59490.0,875550.0,,,,,,
GAS,2019-03-26,59970.0,59970.0,58270.0,58820.0,349120.0,,,,,,
GAS,2019-03-27,59730.0,59730.0,58820.0,58890.0,371570.0,,,,,,
GAS,2019-03-28,58160.0,59730.0,58160.0,59730.0,340660.0,,,,,,
GAS,2019-03-29,59920.0,60280.0,59420.0,59490.0,255710.0,,,,,,
GAS,2019-04-01,59670.0,61170.0,59670.0,61000.0,433760.0,,,,,,
GAS,2019-04-02,61850.0,62150.0,61170.0,61170.0,563160.0,,,,,,
GAS,2019-04-03,61250.0,61730.0,60640.0,61480.0,451150.0,,,,,,
GAS,2019-04-04,61730.0,61910.0,61310.0,61360.0,379650.0,,,,,,
GAS,2019-04-05,61360.0,62890.0,61170.0,62890.0,845350.0,,,,,,
GAS,2019-04-08,63610.0,64819.0,63610.0,64819.0,886190.0,,,,,,
GAS,2019-04-09,65430.0,65430.0,63300.0,63610.0,705700.0,,,,,,
GAS,2019-04-10,63300.0,64040.0,62930.0,63730.0,467860.0,,,,,,
GAS,2019-04-11,64330.0,64330.0,63610.0,63610.0,281390.0,,,,,,
GAS,2019-04-12,63300.0,65000.0,62820.0,64519.0,393550.0,,,,,,
GAS,2019-04-16,63610.0,64090.0,63000.0,63790.0,303000.0,,,,,,
GAS,2019-04-17,63850.0,65360.0,63850.0,64690.0,664240.0,,,,,,
GAS,2019-04-18,64519.0,64819.0,63790.0,63970.0,265360.0,,,,,,
GAS,2019-04-19,64819.0,65180.0,64150.0,64330.0,221520.0,,,,,,
GAS,2019-04-22,64390.0,66640.0,64330.0,65800.0,415660.0,,,,,,
GAS,2019-04-23,66640.0,68400.0,66330.0,67970.0,743710.0,,,,,,
GAS,2019-04-24,67850.0,69620.0,67850.0,67970.0,451460.0,,,,,,
GAS,2019-04-25,67970.0,68940.0,67660.0,68450.0,310480.0,,,,,,
GAS,2019-04-26,67970.0,68760.0,67850.0,68330.0,155140.0,,,,,,
GAS,2019-05-02,67850.0,69360.0,67790.0,69060.0,229350.0,,,,,,
GAS,2019-05-03,68030.0,69010.0,67550.0,68150.0,208380.0,,,,,,
GAS,2019-05-06,66640.0,67550.0,64640.0,65360.0,388710.0,,,,,,
GAS,2019-05-07,65910.0,66510.0,65430.0,65730.0,235770.0,,,,,,
GAS,2019-05-08,65730.0,66330.0,64209.0,66030.0,388880.0,,,,,,
GAS,2019-05-09,66030.0,66030.0,64459.0,64580.0,319300.0,,,,,,
GAS,2019-05-10,64580.0,65660.0,64580.0,65360.0,242390.0,,,,,,
GAS,2019-05-13,65430.0,65430.0,64519.0,64580.0,266910.0,,,,,,
GAS,2019-05-14,64519.0,66030.0,64090.0,66030.0,312120.0,,,,,,
GAS,2019-05-15,66030.0,67120.0,66030.0,66640.0,308570.0,,,,,,
GAS,2019-05-16,67850.0,67850.0,66690.0,66690.0,186420.0,,,,,,
GAS,2019-05-17,67250.0,67480.0,66760.0,66760.0,291760.0,,,,,,
GAS,2019-05-20,67060.0,68450.0,66760.0,68450.0,395860.0,,,,,,
GAS,2019-05-21,68450.0,68580.0,67430.0,67550.0,396200.0,,,,,,
GAS,2019-05-22,66940.0,68760.0,66940.0,66940.0,255740.0,,,,,,
GAS,2019-05-23,66640.0,66940.0,65120.0,66100.0,469570.0,,,,,,
GAS,2019-05-24,64819.0,66100.0,64519.0,64519.0,605650.0,,,,,,
GAS,2019-05-27,64819.0,65489.0,64519.0,65250.0,196160.0,,,,,,
GAS,2019-05-28,65970.0,65970.0,64819.0,65360.0,141830.0,,,,,,
GAS,2019-05-29,65360.0,65970.0,65120.0,65840.0,254400.0,,,,,,
GAS,2019-05-30,65840.0,66100.0,65430.0,65489.0,105790.0,,,,,,
GAS,2019-05-31,64519.0,65300.0,63180.0,63180.0,370420.0,,,,,,
GAS,2019-06-03,61970.0,62400.0,59970.0,61430.0,585280.0,,,,,,
GAS,2019-06-04,61430.0,62400.0,60580.0,61790.0,187500.0,,,,,,
GAS,2019-06-05,62700.0,62820.0,61790.0,61790.0,100400.0,,,,,,
GAS,2019-06-06,61170.0,61170.0,60460.0,60460.0,343360.0,,,,,,
GAS,2019-06-07,61170.0,62400.0,60460.0,62400.0,553140.0,,,,,,
GAS,2019-06-10,63000.0,63360.0,62400.0,62700.0,301290.0,,,,,,
GAS,2019-06-11,62700.0,63070.0,61850.0,63000.0,239360.0,,,,,,
GAS,2019-06-12,62460.0,62630.0,61480.0,61480.0,222140.0,,,,,,
GAS,2019-06-13,60520.0,62100.0,60330.0,61480.0,277920.0,,,,,,
GAS,2019-06-14,61480.0,62150.0,61480.0,61790.0,181500.0,,,,,,
GAS,2019-06-17,61790.0,62220.0,61250.0,61730.0,117830.0,,,,,,
GAS,2019-06-18,61480.0,61730.0,61250.0,61480.0,157350.0,,,,,,
GAS,2019-06-19,62820.0,62820.0,62030.0,62820.0,177540.0,,,,,,
GAS,2019-06-20,62820.0,63730.0,62400.0,63490.0,326020.0,,,,,,
GAS,2019-06-21,63910.0,64280.0,63610.0,63910.0,194280.0,,,,,,
GAS,2019-06-24,61170.0,63730.0,61170.0,63300.0,141490.0,,,,,,
GAS,2019-06-25,62700.0,63610.0,62580.0,62700.0,225300.0,,,,,,
GAS,2019-06-26,63300.0,63790.0,62930.0,63430.0,150000.0,,,,,,
GAS,2019-06-27,63790.0,63910.0,59370.0,59370.0,219480.0,,,,,,
GAS,2019-06-28,61790.0,62760.0,59070.0,59070.0,995340.0,,,,,,
GAS,2019-07-01,62400.0,62820.0,61550.0,62820.0,357230.0,,,,,,
GAS,2019-07-02,62930.0,63000.0,62280.0,62930.0,199800.0,,,,,,
GAS,2019-07-03,62400.0,62510.0,61850.0,62400.0,200830.0,,,,,,
GAS,2019-07-04,62400.0,63000.0,62400.0,62510.0,134830.0,,,,,,
GAS,2019-07-05,62890.0,62890.0,62510.0,62760.0,221780.0,,,,,,
GAS,2019-07-08,62930.0,62930.0,61910.0,62400.0,160240.0,,,,,,
GAS,2019-07-09,62400.0,63550.0,62150.0,63240.0,224910.0,,,,,,
GAS,2019-07-10,63610.0,64090.0,63610.0,64090.0,406980.0,,,,,,
GAS,2019-07-11,64690.0,65069.0,64330.0,64330.0,198380.0,,,,,,
GAS,2019-07-12,64940.0,65000.0,63850.0,64090.0,166770.0,,,,,,
GAS,2019-07-15,64940.0,64390.0,63610.0,64209.0,151450.0,,,,,,
GAS,2019-07-16,64209.0,64519.0,63910.0,64459.0,231630.0,,,,,,
GAS,2019-07-17,64150.0,66030.0,63910.0,65970.0,532120.0,,,,,,
GAS,2019-07-18,65970.0,65970.0,64819.0,64940.0,196780.0,,,,,,
GAS,2019-07-19,65120.0,65120.0,64090.0,64209.0,299330.0,,,,,,
GAS,2019-07-22,63670.0,64879.0,63670.0,63910.0,126500.0,,,,,,
GAS,2019-07-23,63910.0,65430.0,63910.0,64879.0,165220.0,,,,,,
GAS,2019-07-24,65000.0,65550.0,64580.0,64640.0,133000.0,,,,,,
GAS,2019-07-25,64580.0,65730.0,64209.0,65430.0,436120.0,,,,,,
GAS,2019-07-26,65430.0,66030.0,65360.0,65430.0,300030.0,,,,,,
GAS,2019-07-29,65550.0,67250.0,65180.0,67250.0,668960.0,,,,,,
GAS,2019-07-30,67250.0,68150.0,66030.0,66030.0,378650.0,,,,,,
GAS,2019-07-31,66030.0,66940.0,65800.0,66100.0,126560.0,,,,,,
GAS,2019-08-01,66580.0,66580.0,65300.0,65610.0,235090.0,,,,,,
GAS,2019-08-02,64209.0,64879.0,63610.0,64209.0,436240.0,,,,,,
GAS,2019-08-05,63970.0,64209.0,62930.0,63000.0,343310.0,,,,,,
GAS,2019-08-06,61310.0,62400.0,60580.0,61790.0,409620.0,,,,,,
GAS,2019-08-07,61310.0,62400.0,60520.0,60880.0,217060.0,,,,,,
GAS,2019-08-08,60640.0,62700.0,60220.0,61170.0,397340.0,,,,,,
GAS,2019-08-09,61310.0,62100.0,61250.0,61360.0,170690.0,,,,,,
GAS,2019-08-12,61910.0,62400.0,61790.0,61790.0,207340.0,,,,,,
GAS,2019-08-13,61250.0,61670.0,60520.0,60580.0,499630.0,,,,,,
GAS,2019-08-14,62100.0,62100.0,60880.0,61130.0,163970.0,,,,,,
GAS,2019-08-15,59970.0,61130.0,59790.0,61130.0,266470.0,,,,,,
GAS,2019-08-16,61070.0,61670.0,60940.0,61130.0,373200.0,,,,,,
GAS,2019-08-19,61790.0,62100.0,61170.0,61670.0,177900.0,,,,,,
GAS,2019-08-20,62100.0,62580.0,61970.0,62400.0,315690.0,,,,,,
GAS,2019-08-21,62700.0,64040.0,62510.0,63730.0,495360.0,,,,,,
GAS,2019-08-22,63850.0,63850.0,63000.0,63360.0,284870.0,,,,,,
GAS,2019-08-23,63610.0,63610.0,62330.0,63000.0,293260.0,,,,,,
GAS,2019-08-26,62150.0,62400.0,61170.0,61480.0,518030.0,,,,,,
GAS,2019-08-27,62280.0,62280.0,61480.0,61730.0,150750.0,,,,,,
GAS,2019-08-28,61790.0,62510.0,61790.0,61970.0,106940.0,,,,,,
GAS,2019-08-29,62600.0,63080.0,62290.0,62290.0,205170.0,,,,,,
GAS,2019-08-30,62290.0,62960.0,62290.0,62340.0,176460.0,,,,,,
GAS,2019-09-03,62410.0,62410.0,60120.0,61850.0,159010.0,,,,,,
GAS,2019-09-04,62410.0,62410.0,61850.0,62220.0,235150.0,,,,,,
GAS,2019-09-05,62900.0,63210.0,62220.0,62290.0,109840.0,,,,,,
GAS,2019-09-06,62900.0,62900.0,62220.0,62470.0,70560.0,,,,,,
GAS,2019-09-09,62110.0,62600.0,62030.0,62030.0,100280.0,,,,,,
GAS,2019-09-10,62290.0,62600.0,61300.0,61540.0,338880.0,,,,,,
GAS,2019-09-11,61540.0,61660.0,61050.0,61170.0,170960.0,,,,,,
GAS,2019-09-12,61350.0,61910.0,61300.0,61540.0,85080.0,,,,,,
GAS,2019-09-13,61350.0,63020.0,61350.0,62600.0,260180.0,,,,,,
GAS,2019-09-16,64450.0,64510.0,63710.0,64080.0,622830.0,,,,,,
GAS,2019-09-17,64450.0,66310.0,64129.0,66250.0,836730.0,,,,,,
GAS,2019-09-18,65680.0,65680.0,64260.0,64450.0,691660.0,,,,,,
GAS,2019-09-19,63840.0,64319.0,63760.0,64319.0,266300.0,,,,,,
GAS,2019-09-20,64319.0,64879.0,63570.0,63710.0,276350.0,,,,,,
GAS,2019-09-23,63710.0,64819.0,63710.0,64129.0,257330.0,,,,,,
GAS,2019-09-24,64390.0,64819.0,63840.0,64129.0,229570.0,,,,,,
GAS,2019-09-25,63840.0,63840.0,63020.0,63450.0,216420.0,,,,,,
GAS,2019-09-26,63450.0,64640.0,63080.0,64450.0,343280.0,,,,,,
GAS,2019-09-27,64690.0,65640.0,64690.0,65069.0,489500.0,,,,,,
GAS,2019-09-30,65069.0,66610.0,65069.0,65870.0,632370.0,,,,,,
GAS,2019-10-01,65810.0,66000.0,65069.0,65810.0,283850.0,,,,,,
GAS,2019-10-02,65680.0,65680.0,63950.0,64129.0,450590.0,,,,,,
GAS,2019-10-03,63840.0,63840.0,62900.0,63210.0,511550.0,,,,,,
GAS,2019-10-04,63210.0,63760.0,62290.0,62290.0,595640.0,,,,,,
GAS,2019-10-07,62900.0,62900.0,62290.0,62410.0,224250.0,,,,,,
GAS,2019-10-08,62410.0,62530.0,61730.0,61910.0,425630.0,,,,,,
GAS,2019-10-09,61910.0,62600.0,61790.0,62160.0,201050.0,,,,,,
GAS,2019-10-10,62160.0,62720.0,62160.0,62660.0,173870.0,,,,,,
GAS,2019-10-11,62720.0,63840.0,62720.0,63400.0,212840.0,,,,,,
GAS,2019-10-14,63760.0,63840.0,62960.0,63210.0,217560.0,,,,,,
GAS,2019-10-15,63210.0,63210.0,62600.0,62720.0,194130.0,,,,,,
GAS,2019-10-16,62720.0,63150.0,62660.0,62720.0,147010.0,,,,,,
GAS,2019-10-17,62770.0,63150.0,62290.0,62600.0,247850.0,,,,,,
GAS,2019-10-18,63080.0,63080.0,62530.0,62600.0,167550.0,,,,,,
GAS,2019-10-21,62600.0,63150.0,62290.0,62720.0,170180.0,,,,,,
GAS,2019-10-22,62720.0,63020.0,62720.0,62840.0,122380.0,,,,,,
GAS,2019-10-23,62840.0,62960.0,62600.0,62720.0,105640.0,,,,,,
GAS,2019-10-24,63210.0,63520.0,63080.0,63450.0,150780.0,,,,,,
GAS,2019-10-25,63840.0,63840.0,63210.0,63520.0,254770.0,,,,,,
GAS,2019-10-28,63650.0,63950.0,63520.0,63760.0,217560.0,,,,,,
GAS,2019-10-29,63840.0,63840.0,63330.0,63330.0,127260.0,,,,,,
GAS,2019-10-30,63400.0,64019.0,63020.0,63950.0,339620.0,,,,,,
GAS,2019-10-31,64129.0,64319.0,63400.0,64129.0,410730.0,,,,,,
GAS,2019-11-01,63450.0,64950.0,63450.0,64760.0,401260.0,,,,,,
GAS,2019-11-04,65129.0,66000.0,65129.0,65370.0,499870.0,,,,,,
GAS,2019-11-05,65450.0,66440.0,65370.0,66310.0,618060.0,,,,,,
GAS,2019-11-06,66310.0,66310.0,65370.0,65560.0,350590.0,,,,,,
GAS,2019-11-07,65370.0,65930.0,65129.0,65750.0,175980.0,,,,,,
GAS,2019-11-08,66310.0,66310.0,65450.0,65500.0,224320.0,,,,,,
GAS,2019-11-11,65500.0,65680.0,64640.0,64640.0,279720.0,,,,,,
GAS,2019-11-12,64510.0,65319.0,64450.0,65069.0,177250.0,,,,,,
GAS,2019-11-13,65069.0,65069.0,64510.0,65069.0,179700.0,,,,,,
GAS,2019-11-14,65069.0,66750.0,65000.0,66000.0,645350.0,,,,,,
GAS,2019-11-15,66000.0,67250.0,65680.0,66930.0,568170.0,,,,,,
GAS,2019-11-18,67250.0,67550.0,67110.0,67250.0,505950.0,,,,,,
GAS,2019-11-19,66930.0,66930.0,66250.0,66610.0,283980.0,,,,,,
GAS,2019-11-20,66310.0,66370.0,65069.0,65069.0,628880.0,,,,,,
GAS,2019-11-21,64450.0,65680.0,64450.0,64510.0,390200.0,,,,,,
GAS,2019-11-22,65190.0,65319.0,63080.0,63880.0,409620.0,,,,,,
GAS,2019-11-25,63650.0,64450.0,63450.0,63880.0,211820.0,,,,,,
GAS,2019-11-26,64319.0,64319.0,63210.0,63210.0,252670.0,,,,,,
GAS,2019-11-27,63650.0,63650.0,63150.0,63210.0,210540.0,,,,,,
GAS,2019-11-28,63210.0,63570.0,62110.0,62470.0,613070.0,,,,,,
GAS,2019-11-29,62840.0,62840.0,62220.0,62290.0,183130.0,,,,,,
GAS,2019-12-02,62600.0,62840.0,59810.0,60730.0,497220.0,,,,,,
GAS,2019-12-03,60730.0,61230.0,60120.0,60230.0,299980.0,,,,,,
GAS,2019-12-04,60230.0,61660.0,59870.0,61540.0,229290.0,,,,,,
GAS,2019-12-05,61970.0,61970.0,60360.0,60730.0,238890.0,,,,,,
GAS,2019-12-06,60730.0,61350.0,60120.0,60730.0,89240.0,,,,,,
GAS,2019-12-09,60730.0,61850.0,60730.0,61850.0,255030.0,,,,,,
GAS,2019-12-10,61910.0,61910.0,60310.0,60680.0,241390.0,,,,,,
GAS,2019-12-11,60680.0,61050.0,60310.0,60790.0,173200.0,,,,,,
GAS,2019-12-12,60920.0,60920.0,60360.0,60680.0,252590.0,,,,,,
GAS,2019-12-13,61350.0,61350.0,60730.0,60730.0,211520.0,,,,,,
GAS,2019-12-16,60730.0,61480.0,60680.0,60860.0,169400.0,,,,,,
GAS,2019-12-17,61110.0,61230.0,60420.0,60420.0,179390.0,,,,,,
GAS,2019-12-18,60310.0,60610.0,59180.0,59180.0,353770.0,,,,,,
GAS,2019-12-19,59500.0,59990.0,59250.0,59370.0,288330.0,,,,,,
GAS,2019-12-20,60180.0,60180.0,59500.0,59500.0,193020.0,,,,,,
GAS,2019-12-23,59810.0,60050.0,59180.0,59370.0,382060.0,,,,,,
GAS,2019-12-24,59250.0,59740.0,59250.0,59680.0,201150.0,,,,,,
GAS,2019-12-25,59930.0,60360.0,59680.0,60050.0,177680.0,,,,,,
GAS,2019-12-26,60120.0,60310.0,59620.0,59620.0,135710.0,,,,,,
GAS,2019-12-27,59930.0,60230.0,59550.0,60120.0,150260.0,,,,,,
GAS,2019-12-30,60120.0,60310.0,59740.0,59740.0,224740.0,,,,,,
GAS,2019-12-31,59990.0,59990.0,57950.0,58070.0,388160.0,,,,,,
GAS,2020-01-02,58070.0,58990.0,58070.0,58620.0,141260.0,,,,,,
GAS,2020-01-03,58620.0,59740.0,58620.0,58750.0,218980.0,,,,,,
GAS,2020-01-06,59930.0,60730.0,59620.0,60610.0,431090.0,,,,,,
GAS,2020-01-07,60540.0,60540.0,59680.0,60180.0,142800.0,,,,,,
GAS,2020-01-08,61110.0,61350.0,60120.0,60120.0,439260.0,,,,,,
GAS,2020-01-09,59500.0,59990.0,58750.0,58990.0,320980.0,,,,,,
GAS,2020-01-10,59180.0,59500.0,58880.0,59430.0,160820.0,,,,,,
GAS,2020-01-13,59430.0,59430.0,58700.0,59070.0,355190.0,,,,,,
GAS,2020-01-14,58990.0,59500.0,58810.0,58810.0,166850.0,,,,,,
GAS,2020-01-15,58880.0,58880.0,57700.0,58260.0,201400.0,,,,,,
GAS,2020-01-16,58260.0,58430.0,57630.0,57820.0,508390.0,,,,,,
GAS,2020-01-17,57820.0,58380.0,57460.0,57760.0,281760.0,,,,,,
GAS,2020-01-20,57760.0,58010.0,57570.0,57880.0,134180.0,,,,,,
GAS,2020-01-21,57880.0,58810.0,57880.0,58810.0,180960.0,,,,,,
GAS,2020-01-22,58810.0,59120.0,58430.0,58810.0,162790.0,,,,,,
GAS,2020-01-30,56390.0,58130.0,56390.0,57010.0,379940.0,,,,,,
GAS,2020-01-31,56460.0,56830.0,53300.0,53610.0,551680.0,,,,,,
GAS,2020-02-03,52670.0,53230.0,49940.0,51550.0,565980.0,,,,,,
GAS,2020-02-04,52610.0,52670.0,50810.0,50810.0,376400.0,,,,,,
GAS,2020-02-05,51440.0,52050.0,49940.0,50570.0,290230.0,,,,,,
GAS,2020-02-06,50570.0,53230.0,50570.0,53230.0,253870.0,,,,,,
GAS,2020-02-07,53230.0,53920.0,52670.0,53300.0,299430.0,,,,,,
GAS,2020-02-10,52670.0,53850.0,52050.0,53790.0,282460.0,,,,,,
GAS,2020-02-11,53360.0,53790.0,52920.0,53040.0,235700.0,,,,,,
GAS,2020-02-12,53660.0,53660.0,53040.0,53300.0,175490.0,,,,,,
GAS,2020-02-13,53170.0,54600.0,53170.0,54220.0,272240.0,,,,,,
GAS,2020-02-14,54220.0,55090.0,53920.0,54840.0,162870.0,,,,,,
GAS,2020-02-17,54840.0,55350.0,54100.0,54100.0,180040.0,,,,,,
GAS,2020-02-18,53920.0,54160.0,53170.0,53300.0,215600.0,,,,,,
GAS,2020-02-19,53300.0,53360.0,52860.0,52860.0,166790.0,,,,,,
GAS,2020-02-20,54540.0,54540.0,52800.0,52860.0,198200.0,,,,,,
GAS,2020-02-21,53300.0,53430.0,52920.0,52920.0,171440.0,,,,,,
GAS,2020-02-24,52670.0,52670.0,51740.0,52000.0,348150.0,,,,,,
GAS,2020-02-25,51120.0,52000.0,51120.0,51440.0,348890.0,,,,,,
GAS,2020-02-26,51120.0,51120.0,49320.0,49510.0,478410.0,,,,,,
GAS,2020-02-27,49450.0,49510.0,48410.0,48960.0,359090.0,,,,,,
GAS,2020-02-28,46540.0,48290.0,46540.0,46980.0,449640.0,,,,,,
GAS,2020-03-02,46860.0,49270.0,46730.0,48960.0,255710.0,,,,,,
GAS,2020-03-03,51370.0,51370.0,49570.0,49570.0,270460.0,,,,,,
GAS,2020-03-04,49270.0,49270.0,48220.0,48410.0,307460.0,,,,,,
GAS,2020-03-05,48410.0,49570.0,48410.0,48410.0,262610.0,,,,,,
GAS,2020-03-06,48330.0,48410.0,47780.0,48030.0,208460.0,,,,,,
GAS,2020-03-09,44690.0,44690.0,44690.0,44690.0,226330.0,,,,,,
GAS,2020-03-10,41580.0,43940.0,41580.0,42450.0,1377350.0,,,,,,
GAS,2020-03-11,43370.0,44060.0,39540.0,39540.0,1022830.0,,,,,,
GAS,2020-03-12,36800.0,37750.0,36800.0,36800.0,832050.0,,,,,,
GAS,2020-03-13,34270.0,36250.0,34270.0,35320.0,975880.0,,,,,,
GAS,2020-03-16,35190.0,37300.0,34710.0,36750.0,664400.0,,,,,,
GAS,2020-03-17,34840.0,37110.0,34840.0,37060.0,531530.0,,,,,,
GAS,2020-03-18,37180.0,37180.0,35830.0,35940.0,1111270.0,,,,,,
GAS,2020-03-19,34710.0,35010.0,34030.0,34270.0,897780.0,,,,,,
GAS,2020-03-20,35320.0,36000.0,34710.0,35870.0,563530.0,,,,,,
GAS,2020-03-23,34220.0,34710.0,33410.0,33410.0,779860.0,,,,,,
GAS,2020-03-24,34710.0,34950.0,33770.0,34840.0,769350.0,,,,,,
GAS,2020-03-25,36750.0,37240.0,36060.0,37240.0,1074610.0,,,,,,
GAS,2020-03-26,37180.0,37430.0,36250.0,36380.0,564130.0,,,,,,
GAS,2020-03-27,36380.0,36630.0,35380.0,36060.0,484150.0,,,,,,
GAS,2020-03-30,34030.0,34330.0,33770.0,33850.0,556090.0,,,,,,
GAS,2020-03-31,35750.0,35750.0,33460.0,33960.0,414540.0,,,,,,
GAS,2020-04-01,33900.0,35690.0,33900.0,34770.0,577930.0,,,,,,
GAS,2020-04-03,37180.0,37180.0,35640.0,36680.0,1147360.0,,,,,,
GAS,2020-04-06,38410.0,39030.0,37800.0,39030.0,1513290.0,,,,,,
GAS,2020-04-07,39590.0,39590.0,38300.0,38990.0,945030.0,,,,,,
GAS,2020-04-08,37990.0,38910.0,37670.0,38860.0,869540.0,,,,,,
GAS,2020-04-09,39290.0,41520.0,39100.0,41520.0,1506780.0,,,,,,
GAS,2020-04-10,40900.0,41830.0,40280.0,41580.0,944260.0,,,,,,
GAS,2020-04-13,42260.0,43070.0,41830.0,42140.0,1048800.0,,,,,,
GAS,2020-04-14,41520.0,41710.0,40530.0,41520.0,1273310.0,,,,,,
GAS,2020-04-15,40790.0,41710.0,40590.0,41280.0,645240.0,,,,,,
GAS,2020-04-16,41280.0,42140.0,40790.0,41760.0,717400.0,,,,,,
GAS,2020-04-17,41830.0,42760.0,41830.0,41950.0,811680.0,,,,,,
GAS,2020-04-20,42140.0,42760.0,41580.0,42630.0,1227520.0,,,,,,
GAS,2020-04-21,40900.0,41650.0,39980.0,39980.0,1557070.0,,,,,,
GAS,2020-04-22,37800.0,40030.0,37800.0,39360.0,760590.0,,,,,,
GAS,2020-04-23,40280.0,40900.0,40160.0,40340.0,620260.0,,,,,,
GAS,2020-04-24,40790.0,40900.0,40100.0,40340.0,583010.0,,,,,,
GAS,2020-04-27,40340.0,40830.0,39660.0,39790.0,476510.0,,,,,,
GAS,2020-04-28,38800.0,39660.0,38670.0,38910.0,775610.0,,,,,,
GAS,2020-04-29,39290.0,39790.0,39030.0,39290.0,623860.0,,,,,,
GAS,2020-05-04,40280.0,40650.0,39410.0,39540.0,410240.0,,,,,,
GAS,2020-05-05,40280.0,40590.0,39660.0,40590.0,652830.0,,,,,,
GAS,2020-05-06,41340.0,42630.0,41340.0,42510.0,1540630.0,,,,,,
GAS,2020-05-07,42510.0,43070.0,41950.0,42570.0,705710.0,,,,,,
GAS,2020-05-08,42570.0,43870.0,42570.0,43140.0,1700680.0,,,,,,
GAS,2020-05-11,45250.0,45250.0,43370.0,45250.0,1084850.0,,,,,,
GAS,2020-05-12,45170.0,45860.0,44000.0,45370.0,1145720.0,,,,,,
GAS,2020-05-13,45250.0,45800.0,44620.0,44870.0,991060.0,,,,,,
GAS,2020-05-14,44370.0,44870.0,44130.0,44320.0,688000.0,,,,,,
GAS,2020-05-15,45170.0,45250.0,43940.0,43940.0,904360.0,,,,,,
GAS,2020-05-18,44370.0,45550.0,44370.0,45550.0,1071380.0,,,,,,
GAS,2020-05-19,46730.0,46730.0,45930.0,46360.0,1144660.0,,,,,,
GAS,2020-05-20,45250.0,46360.0,45250.0,45980.0,548540.0,,,,,,
GAS,2020-05-21,46170.0,46860.0,45860.0,46490.0,952810.0,,,,,,
GAS,2020-05-22,46410.0,46410.0,45610.0,45800.0,982700.0,,,,,,
GAS,2020-05-25,45800.0,45930.0,45490.0,45670.0,554990.0,,,,,,
GAS,2020-05-26,46170.0,46410.0,45740.0,46410.0,615970.0,,,,,,
GAS,2020-05-27,46790.0,47290.0,46360.0,46490.0,1141480.0,,,,,,
GAS,2020-05-28,46490.0,46730.0,45800.0,45800.0,551210.0,,,,,,
GAS,2020-05-29,46170.0,46170.0,45670.0,46110.0,372610.0,,,,,,
GAS,2020-06-01,46410.0,47090.0,46230.0,46670.0,596060.0,,,,,,
GAS,2020-06-02,46670.0,48220.0,46490.0,47350.0,1452270.0,,,,,,
GAS,2020-06-03,48030.0,48520.0,47530.0,48330.0,633960.0,,,,,,
GAS,2020-06-04,48410.0,49270.0,48330.0,48330.0,848030.0,,,,,,
GAS,2020-06-05,47720.0,48330.0,47410.0,47720.0,881330.0,,,,,,
GAS,2020-06-08,49270.0,49270.0,48520.0,48960.0,659450.0,,,,,,
GAS,2020-06-09,48470.0,48890.0,48330.0,48590.0,481610.0,,,,,,
GAS,2020-06-10,48330.0,48590.0,48030.0,48330.0,426400.0,,,,,,
GAS,2020-06-11,48030.0,48410.0,44980.0,44980.0,1251510.0,,,,,,
GAS,2020-06-12,43450.0,46410.0,43450.0,46230.0,878600.0,,,,,,
GAS,2020-06-15,46230.0,46730.0,44690.0,44690.0,554870.0,,,,,,
GAS,2020-06-16,45550.0,45550.0,44930.0,45300.0,454210.0,,,,,,
GAS,2020-06-17,45550.0,45800.0,44980.0,45170.0,330300.0,,,,,,
GAS,2020-06-18,44980.0,45250.0,44620.0,44740.0,317660.0,,,,,,
